,q05,q10,q50,q90,q95
-24,-0.02392206598842859,-0.013674821762411348,0.019991749563925493,0.05443880194165184,0.06595794982808538
-23,-0.023697478496019317,-0.013212391619281887,0.020300889142486983,0.054481619998536006,0.06567236586166264
-22,-0.023855042953351318,-0.013315584869609905,0.021092609738767094,0.0550515094179125,0.06568557688802881
-21,-0.023649677504292733,-0.012857540495799189,0.020681748846507537,0.05526915854085221,0.06689759039069469
-20,-0.023972667256700744,-0.012506847578844975,0.021388770003189506,0.05599079256446625,0.06704498343362861
-19,-0.022378108111826826,-0.012053496099113672,0.021549560370446825,0.056293155821932735,0.06774440539435062
-18,-0.02256748350542369,-0.012310298548987955,0.021750177987142308,0.05631020496512205,0.06805840730043551
-17,-0.023388893392815926,-0.011774306228677374,0.022220900689776064,0.056782994519401456,0.0682419270214927
-16,-0.02327076414197338,-0.011661979719485049,0.0220042079240619,0.057410791086952205,0.06877679631742091
-15,-0.02356752380442926,-0.011642564318458988,0.022824767784896338,0.05780674192400554,0.0684055776234535
-14,-0.023209598568447527,-0.012139938722309975,0.023163244916816594,0.05792786969153274,0.06990858218550083
-13,-0.023702111833675456,-0.011338717309063844,0.023715515386994887,0.05880466141231931,0.07010081752528098
-12,-0.022951051489889678,-0.011546287986484847,0.02391633751659019,0.058528836642531515,0.07015168810079017
-11,-0.0234863956025107,-0.01165636365792396,0.024210412740705647,0.05981415729217152,0.07033246789717072
-10,-0.022468500578895566,-0.011434330160351478,0.02419584822104521,0.05980525078225876,0.0717893674664625
-9,-0.023625829924653372,-0.011837749486589768,0.02450167120233633,0.06098084452226125,0.07149566909566203
-8,-0.022673420644300495,-0.011799267222103284,0.024948944371706312,0.061692811160651444,0.07303843379881352
-7,-0.022701660323325434,-0.012057108402482529,0.02567344928052461,0.06151542336120285,0.0725022808495739
-6,-0.022234009298254132,-0.012217853567606584,0.025479691102114878,0.06240290850535535,0.07406117697293363
-5,-0.02246347952044428,-0.012146057910954387,0.025598700330449635,0.06310872228740347,0.07356180097545698
-4,-0.022352386819711228,-0.01116449811710527,0.025918940970513143,0.06340454357124357,0.07685418679701221
-3,-0.02217824597576233,-0.01177862987469298,0.02645285785073688,0.06511460696374827,0.07822713660719498
-2,-0.0219685951400013,-0.01243090829977334,0.026981074187257627,0.06519972002010377,0.07754582474518994
-1,-0.021839937122524408,-0.011783422586660507,0.027137821749273032,0.06531040644808044,0.07848330350650405
0,-0.022200426091557604,-0.012259295127876114,0.02774306471751608,0.06604636171273573,0.07826434011970713
1,-0.022566964758627274,-0.011590673163673924,0.027517234742803414,0.06630190304500945,0.07892335729213355
