,q05,q10,q50,q90,q95
71,0.0022852092141506996,0.013286019513138387,0.05195522124635991,0.08981909634234986,0.09858291342698115
72,0.0020736438567371222,0.013302991724161987,0.052220482068635055,0.08984453472681561,0.09918112968581576
73,0.0023574963806090535,0.013725430812135155,0.05282782525468375,0.08989550538996818,0.10042113250410997
74,0.002444501601923869,0.013965486712344878,0.052837819770697125,0.09108625451321874,0.10008258971848843
75,0.0023036839371498525,0.013671513176255456,0.053211877480415025,0.09135568330021801,0.10056082075005549
76,0.002803997810776507,0.013559281092624238,0.05356308148786011,0.09072712244649914,0.10107329290057385
77,0.003698395826709262,0.01452732088132001,0.05342999862823683,0.09133195712024793,0.10140102512482996
78,0.003879081361553378,0.014884929433052682,0.05382186275902726,0.09198856221519741,0.10225805736017829
79,0.0035633188312380075,0.014481146420386885,0.054381662448570345,0.09242210929486551,0.10332284590985838
80,0.004001160913419224,0.014740460946831934,0.054268598830222864,0.09342303612243254,0.10339204748658316
81,0.0034194832326081403,0.015519789530451234,0.05479894193909951,0.09394133322749146,0.10398645191737421
82,0.003680158913702655,0.015051751866222889,0.05507745487103341,0.0940839371121978,0.105010290044341
83,0.00263832497736377,0.01460435573135853,0.055608371232560204,0.09465455714322955,0.10571906125360238
84,0.0042534565234981815,0.014775974985428496,0.0561298846435566,0.09544385191733008,0.10569967376607564
85,0.003655574339203382,0.015331194391488397,0.056217656292610066,0.09535689967434197,0.10650312692932531
86,0.0039958301116540165,0.015336964580357626,0.056940544890920666,0.09497153198958024,0.10728810903552213
87,0.00428461737405542,0.016111204292168845,0.0568735899317032,0.09612819588297032,0.10694298255955398
88,0.004900770835502579,0.016050508794048502,0.05710549706278462,0.09590754500887952,0.10781131358539268
89,0.004748829335304316,0.016423707276228404,0.0578883837940886,0.09728831283592658,0.10839505272348006
90,0.004544316742241967,0.016556975413397613,0.05779800816164862,0.0974820094591476,0.1089451501371301
